ZONAGE;N_SQ_PPRIZONE;ST_AREA_SHAPE;ST_PERIMETER_SHAPE;GEO_SHAPE;GEO_POINT_2D
B;276;349.28068874287106;73.99000119380796;"{""coordinates"": [[[2.309621975749052, 48.86897861316925], [2.3096603226551973, 48.868966186855765], [2.3096807744327554, 48.86895691834695], [2.309698673603968, 48.868943784116475], [2.3097106085442687, 48.86892910368673], [2.309714877027328, 48.86891428101312], [2.3097157354473183, 48.86890268890649], [2.3097123363276584, 48.86888709084388], [2.309702119859862, 48.868871984076954], [2.309688495642997, 48.86886003684064], [2.309482377908582, 48.8687523564026], [2.309452557136916, 48.868755511036085], [2.309428681216694, 48.868792108845334], [2.30940906466389, 48.86882969082608], [2.30939370753839, 48.86886804743307], [2.309386882373509, 48.868887225263364], [2.3095845002596755, 48.86896005665759], [2.309621975749052, 48.86897861316925]]], ""type"": ""Polygon""}";48.868870409405986, 2.3095509402095695
B;350;2974.451620098457;263.1611456005829;"{""coordinates"": [[[2.357975734311445, 48.866679139007914], [2.357926288859519, 48.86659793293663], [2.3578026662872937, 48.86637756297522], [2.3578537740181122, 48.86636104376717], [2.3577676696842107, 48.86621752690172], [2.3577233381879585, 48.86614362563302], [2.357505272253836, 48.866207458811076], [2.3572855003256246, 48.86627185351251], [2.3573281236325245, 48.86633577834902], [2.3574210414018455, 48.866477537912964], [2.3575642564187804, 48.866695094157734], [2.3576154041038166, 48.866772646488656], [2.3576682583413238, 48.86685343119311], [2.357738161205287, 48.86696006631577], [2.3577688516666657, 48.86700678095615], [2.357808896899402, 48.8670167500947], [2.3578710836426784, 48.86700479423615], [2.357992898765321, 48.86697498340357], [2.3580014247398005, 48.86699064891248], [2.3581990553314105, 48.86694536663289], [2.3581470450261266, 48.86684701804857], [2.358084809802112, 48.86674389484405], [2.3580362154044505, 48.86666374202195], [2.357975734311445, 48.866679139007914]]], ""type"": ""Polygon""}";48.86659283607161, 2.357737367851672
B;452;9200.89067184433;421.1109029050232;"{""coordinates"": [[[2.358581507366331, 48.86481998311953], [2.35867513608496, 48.86463575422602], [2.358767127176484, 48.86460201360364], [2.358926332968136, 48.86437632080864], [2.358878527498514, 48.86415172238453], [2.358674856896131, 48.86399572356118], [2.358603269136984, 48.86392723795315], [2.3586373174578257, 48.86386631984672], [2.3586160117559247, 48.863846511817464], [2.3585299362216765, 48.86376503122223], [2.3584344856711343, 48.86367224230239], [2.3583748279839547, 48.86361366021963], [2.3583262491146435, 48.863564209196966], [2.3582717022670536, 48.86350239433251], [2.358238462335359, 48.86346193352893], [2.3582060706438166, 48.863415359917965], [2.358048492599233, 48.8634628123053], [2.357971833006695, 48.86348601158659], [2.3579002835049683, 48.86350745303548], [2.3578253281590777, 48.863529949085034], [2.357654120680928, 48.863581408146295], [2.357555314524492, 48.86361121539238], [2.3574854688292506, 48.86363230420225], [2.3576124714192748, 48.86380686710813], [2.3576499763629397, 48.863858708791135], [2.3576738266830572, 48.863851538616764], [2.357739467824036, 48.863962319639036], [2.357767599939491, 48.86401008820843], [2.357848587526052, 48.86414763415762], [2.357892065819903, 48.86422272976989], [2.3578545863320675, 48.86423369673861], [2.357879309536714, 48.86427703929114], [2.3579134093276553, 48.864333799997205], [2.357964560518024, 48.864421540144924], [2.35802253134538, 48.86452136266045], [2.3580608949505577, 48.864586341904825], [2.3581171615294267, 48.86468356510566], [2.3581563771167646, 48.8647496685613], [2.358194740230611, 48.864816263866], [2.3582356270470144, 48.86480459379184], [2.358276548005143, 48.86487336660347], [2.3583123326622637, 48.864885373152966], [2.358430737316596, 48.86485977767097], [2.358581507366331, 48.86481998311953]]], ""type"": ""Polygon""}";48.86412876519648, 2.3582621633573813
B;371;1134.1805542274035;185.88323654167857;"{""coordinates"": [[[2.359657425153103, 48.866609256967], [2.3597323884435877, 48.86659273148893], [2.360096978702701, 48.866513337615345], [2.360096958489194, 48.866468373984155], [2.3600109038635897, 48.86644956277684], [2.3597220692742997, 48.86638365201343], [2.3594170465067466, 48.8663139495112], [2.3590208583695844, 48.866223468845405], [2.359657425153103, 48.866609256967]]], ""type"": ""Polygon""}";48.866440697688546, 2.359616818167998
B;374;6147.988001028109;382.5213006917357;"{""coordinates"": [[[2.3594303748011485, 48.865642441941496], [2.3595658674812205, 48.865725877834976], [2.3596962547366873, 48.865820135027285], [2.3598053601551876, 48.86595036706329], [2.3600371240946405, 48.866039052350025], [2.3603796503309424, 48.8661501265328], [2.3604205543818346, 48.86617484771582], [2.360719667869682, 48.86635555252642], [2.3608151039003173, 48.86639937187845], [2.3609599690119865, 48.86647388252974], [2.3612181335714646, 48.86653270166711], [2.3613169148700446, 48.86644682722449], [2.3611609390456865, 48.86629819954937], [2.3610126355930707, 48.86615694674759], [2.360947859973934, 48.86609527652343], [2.3607620519431025, 48.86591208911565], [2.3606981287029907, 48.865850768639774], [2.3606018179635186, 48.86575924604248], [2.360573691504508, 48.86573227377189], [2.3605268144525295, 48.86568710922705], [2.3604927230923987, 48.865655009386785], [2.3604518117091575, 48.86561581504742], [2.3603768093880095, 48.8655441700735], [2.3603376044682496, 48.8655064507395], [2.3602787959471256, 48.86545075036363], [2.360057319420671, 48.865496322295286], [2.359754065423292, 48.86555849083651], [2.3596731412663945, 48.865577335327195], [2.3594985138965248, 48.86560996979785], [2.359512151534812, 48.86562633618085], [2.3594303748011485, 48.865642441941496]]], ""type"": ""Polygon""}";48.86593881683477, 2.3603814930016807
B;435;729.4418576519804;126.72855025523928;"{""coordinates"": [[[2.3447329756963087, 48.864990721927406], [2.3444458924550853, 48.865059242038264], [2.344295111198073, 48.865095855778534], [2.3441766992132655, 48.86512445727152], [2.3441664828863997, 48.86516935145061], [2.3442584954286407, 48.86521466008988], [2.3442065368825205, 48.865266021178016], [2.3442533948392024, 48.86528892162942], [2.344328369147326, 48.86532797814078], [2.344365003456216, 48.86534427530661], [2.3444348503308667, 48.86527766751707], [2.3447040233245935, 48.865068777646535], [2.3447329756963087, 48.864990721927406]]], ""type"": ""Polygon""}";48.86515813783196, 2.344426599367119
B;394;2333.9609128346565;195.6135719274204;"{""coordinates"": [[[2.344441791192031, 48.866115257889966], [2.3444528629229358, 48.866089261834404], [2.34447500496565, 48.86603727150947], [2.3444920372935227, 48.865996802571736], [2.3445022563983846, 48.865974320074145], [2.3445201416616275, 48.86593279727354], [2.344542282688224, 48.86588087707282], [2.3445661283316865, 48.865824459586165], [2.344613819567721, 48.865713241611964], [2.344627445531164, 48.86568162512534], [2.3446402191723457, 48.8656529601147], [2.3446640623421486, 48.865587620186936], [2.344653836927447, 48.86557019785235], [2.344414430248629, 48.86545021727258], [2.344302821208502, 48.865394441853304], [2.344169086234828, 48.86550222403238], [2.3440549618257918, 48.865727963648474], [2.3440822553053478, 48.865952499667905], [2.344361711000216, 48.86611645783866], [2.344441791192031, 48.866115257889966]]], ""type"": ""Polygon""}";48.86575098178526, 2.3443404343943466
B;395;303.88617924988824;93.4611995950563;"{""coordinates"": [[[2.344704184367394, 48.86611418475981], [2.34484813517555, 48.86595244604417], [2.34501849506263, 48.865800258807994], [2.3449494901347316, 48.86580869472699], [2.3448123338895557, 48.865825214978365], [2.3447620759669165, 48.86585592045497], [2.3446624365813222, 48.86609156610317], [2.344704184367394, 48.86611418475981]]], ""type"": ""Polygon""}";48.865930238114565, 2.3448092499528475
B;401;2865.839089832044;231.83747929616365;"{""coordinates"": [[[2.322297927194719, 48.86522423641998], [2.3222025043097845, 48.86525338079641], [2.32217353101672, 48.865280355403705], [2.3219094130909355, 48.86536568312705], [2.32189918518586, 48.86538359682801], [2.3221921250887965, 48.86578121250739], [2.3222364015102577, 48.86585870992521], [2.322260229562991, 48.8659473756283], [2.322746671459267, 48.86596766918679], [2.3227688235487904, 48.86596092712723], [2.3227790515896722, 48.865945190680726], [2.3227824810444813, 48.86586552079751], [2.3223285927419783, 48.86523765924029], [2.322297927194719, 48.86522423641998]]], ""type"": ""Polygon""}";48.865626020908714, 2.3223499206701166
B;547;11816.2613161525;468.21868089763785;"{""coordinates"": [[[2.301831200351408, 48.85977707413412], [2.3016863366232463, 48.859853679409376], [2.301506590160801, 48.859870486151245], [2.3012988269222814, 48.85975920770453], [2.301288632775722, 48.859720493068735], [2.3011063577557107, 48.85970146768882], [2.301061199066579, 48.85971887714098], [2.3010815937872886, 48.859785134718955], [2.301101989922809, 48.85985139229738], [2.301216719665186, 48.860221817026165], [2.3013297500732453, 48.86058725277302], [2.301339951169389, 48.86061753598156], [2.3013501480650254, 48.86065189413141], [2.301361196871224, 48.86068625275596], [2.3013968914194676, 48.860802607145345], [2.3014130391871723, 48.860853758560175], [2.301421536870496, 48.86088340945814], [2.301435136208548, 48.86092507490754], [2.301508356966912, 48.86097659451865], [2.3016693349348203, 48.861005167499336], [2.3018575678004054, 48.861038386133764], [2.3021233089612707, 48.86108539658412], [2.3021590945228843, 48.861072481015306], [2.3022179581685065, 48.86094912911457], [2.302254640975061, 48.86087277212529], [2.3022648776612678, 48.86085148747556], [2.3022793799376524, 48.86081987704538], [2.302294735893837, 48.860788336343184], [2.3023288595421323, 48.86071506986579], [2.3023808971163735, 48.860606821355994], [2.302461939743258, 48.86043689608469], [2.302621461818442, 48.860103087514965], [2.3026743523279065, 48.859991818371206], [2.3027263888479186, 48.859882726049435], [2.302436798877841, 48.8598402059125], [2.3022281181159707, 48.85981836443874], [2.3020126241113408, 48.859795887488566], [2.301831200351408, 48.85977707413412]]], ""type"": ""Polygon""}";48.86033806148703, 2.3018670283780116
B;559;681.037073782756;109.48399550492596;"{""coordinates"": [[[2.3203767234669046, 48.8605579406028], [2.32012029127325, 48.86064804245351], [2.32010750472355, 48.86067445659434], [2.320265014829484, 48.86090850086488], [2.320354465652609, 48.86088378392164], [2.320392802022486, 48.86087318064891], [2.3204388244514087, 48.86080574156988], [2.3204550209514068, 48.86076921017759], [2.3205461654986848, 48.860775968294824], [2.3204439857285544, 48.86065321668988], [2.3203767234669046, 48.8605579406028]]], ""type"": ""Polygon""}";48.86072884702713, 2.320313905192133
B;403;1271.0992769450422;151.46847523213648;"{""coordinates"": [[[2.356586715675949, 48.86575833779548], [2.3565645532118196, 48.86572644574832], [2.3566147970479974, 48.86567676632418], [2.356568789453291, 48.86566644634557], [2.356398390657228, 48.865627835961966], [2.356372831997382, 48.86562369553914], [2.3563285323233973, 48.865624756850075], [2.356108736725476, 48.86562331914951], [2.3558557173511483, 48.865621606007736], [2.3558156912343002, 48.86566102644454], [2.355920537530841, 48.865818170906266], [2.3559844685884475, 48.86591412951615], [2.3560211038371577, 48.865923397419174], [2.356182099362282, 48.86587636814685], [2.3563822778978523, 48.86581795144492], [2.3565296438671983, 48.86577499887789], [2.356586715675949, 48.86575833779548]]], ""type"": ""Polygon""}";48.86574029300771, 2.3561816252930674
B;466;3367.421347183884;241.0697853769344;"{""coordinates"": [[[2.3323266807038565, 48.864658636898696], [2.332351385730953, 48.864653579195064], [2.332548183010211, 48.86456239403264], [2.332591631629827, 48.86454272390225], [2.3325226362044207, 48.864449632675075], [2.332435753908656, 48.86433356674431], [2.3323284284192862, 48.86418883602298], [2.3322159937086293, 48.86403714990424], [2.332031127481549, 48.86409594641243], [2.3319655401564474, 48.864007421837506], [2.3318113406745, 48.86407191027377], [2.331536170789138, 48.864155012092965], [2.3316733035994743, 48.86436494176806], [2.331737185738059, 48.86445494267438], [2.331790846891998, 48.864537214145656], [2.331840249777353, 48.86461140636513], [2.331944185169891, 48.86457719625089], [2.3323266807038565, 48.864658636898696]]], ""type"": ""Polygon""}";48.864345401950324, 2.332063629673498
B;486;188.9662685183596;69.98559124776908;"{""coordinates"": [[[2.345450112158305, 48.86399184005678], [2.3453845094860055, 48.863951447765196], [2.3452925020648245, 48.86392904360266], [2.3450786739085143, 48.86390489177693], [2.3451391626951534, 48.86393643277506], [2.345307851102764, 48.8640236065465], [2.3453921970070675, 48.86407678397168], [2.345450112158305, 48.86399184005678]]], ""type"": ""Polygon""}";48.863978775150834, 2.345305515150634
B;580;23.334150241370835;42.725249262398506;"{""coordinates"": [[[2.3681445001767822, 48.85996136528467], [2.368091803953456, 48.86014762867293], [2.3681352197004935, 48.86010272239779], [2.3681445001767822, 48.85996136528467]]], ""type"": ""Polygon""}";48.86007057211846, 2.3681238412769106
B;508;8.038315809937329;15.76985002021077;"{""coordinates"": [[[2.311426315314427, 48.86263274083856], [2.311478271457609, 48.862648489701755], [2.311503826693333, 48.86264849552578], [2.3115259831654784, 48.862632762949346], [2.311426315314427, 48.86263274083856]]], ""type"": ""Polygon""}";48.86263906957216, 2.3114821295034007
B;527;2006.398961621618;189.1793830539973;"{""coordinates"": [[[2.3202783503159163, 48.861784663489445], [2.3201897255998754, 48.8618780917986], [2.3199153285458882, 48.86216947350392], [2.3199119164299162, 48.86218359458954], [2.31989998633872, 48.86219469311894], [2.3198923152248425, 48.86220740769975], [2.3198897550765425, 48.86222110733422], [2.319894858647482, 48.86224218471785], [2.3199050772416316, 48.86225328680303], [2.319917852761094, 48.86226242215028], [2.3199357386130335, 48.862270503719074], [2.319974071038118, 48.862275638284665], [2.3199945152097343, 48.86227381455491], [2.3200132586689874, 48.86226840804214], [2.320041370794087, 48.86226517992001], [2.320416226908803, 48.86215317538594], [2.320526128200776, 48.86212045153173], [2.320672661368288, 48.862076913090505], [2.3207203707860278, 48.86206026893097], [2.32077404288001, 48.86204650593564], [2.320843901721477, 48.86202572002145], [2.3207885494456373, 48.861968875452924], [2.3206062978807567, 48.8618318511486], [2.320373761512132, 48.86177231228385], [2.3202783503159163, 48.861784663489445]]], ""type"": ""Polygon""}";48.862020274509916, 2.3203434396575715
B;530;3963.0226771495454;336.9049544385754;"{""coordinates"": [[[2.3038460555494322, 48.86187599959332], [2.303696121815593, 48.86188544108666], [2.3036254156042175, 48.86188977645114], [2.3035870804240703, 48.86189222444975], [2.3032982903396695, 48.86191019709219], [2.3030537974738303, 48.8619255113224], [2.3030060913464263, 48.8619284486689], [2.3029609405657645, 48.86193131544162], [2.302776080906872, 48.86194285379443], [2.3027266703978735, 48.86194593039233], [2.3025784419857427, 48.861955230231366], [2.3025179566220704, 48.86195900575171], [2.3023995435011915, 48.86196641782039], [2.3023220219304292, 48.86197124240589], [2.3022734448573643, 48.8620016486767], [2.302257162460064, 48.862140399239955], [2.3022988787658263, 48.86217568028764], [2.3025893567610827, 48.86218490008694], [2.302786985009147, 48.86218917326045], [2.3030178352398205, 48.862194299719576], [2.303311722371422, 48.862200778408706], [2.3035562029805408, 48.86220604882996], [2.303604758579712, 48.86220718667084], [2.303904608398676, 48.862213735473624], [2.304177200475033, 48.86221774715902], [2.304184984878836, 48.86203915965918], [2.304094689093383, 48.8620375176302], [2.3040043936422574, 48.86203615703194], [2.303913246350276, 48.8620345863587], [2.303864688022285, 48.86203703074285], [2.303859604523608, 48.861996983629886], [2.3038545170159517, 48.86196101145356], [2.3038460555494322, 48.86187599959332]]], ""type"": ""Polygon""}";48.86206691093646, 2.3032360360615765
B;661;9.527777567587508;15.929785787914666;"{""coordinates"": [[[2.369082406932732, 48.85871989110643], [2.3690432179439993, 48.85870957491514], [2.369019401344516, 48.85876290567626], [2.369082406932732, 48.85871989110643]]], ""type"": ""Polygon""}";48.85873079056594, 2.3690483420737496
B;587;6670.6274668020615;432.7206143059934;"{""coordinates"": [[[2.371042989141376, 48.85958156456197], [2.370907527953498, 48.85954816306218], [2.370837667188089, 48.85953111200078], [2.3707669544057426, 48.859513850467664], [2.370687729169116, 48.859503968237874], [2.370568449452721, 48.85946508268581], [2.3705011450910023, 48.859448662723125], [2.3704500274963425, 48.85943610243824], [2.370376759651437, 48.85941813833015], [2.37016718039423, 48.859366492154166], [2.3701416210892923, 48.85936031671359], [2.3700870977377617, 48.8593490918637], [2.369972083092451, 48.859318705405975], [2.3692283275443096, 48.8591257877174], [2.368890958569339, 48.859042560448295], [2.368867992111642, 48.85909139531298], [2.368854380499333, 48.85911879859341], [2.368822905460747, 48.859185129445265], [2.368805893201154, 48.85922096415165], [2.3687199731459967, 48.85939887671332], [2.36886310087759, 48.85943564962157], [2.3690794950305674, 48.85948835027568], [2.369571076361777, 48.85961663644853], [2.369604262126173, 48.85956330281292], [2.3697976552500117, 48.85961207405189], [2.3699910499356927, 48.85966119662719], [2.3703412055376667, 48.8597496160739], [2.3703088762418294, 48.85980814903591], [2.370389813607185, 48.85982955305905], [2.3704451710820935, 48.85981386919621], [2.3705320724891608, 48.85983723809375], [2.370565312859161, 48.8598665247921], [2.3706275095378393, 48.85988709171564], [2.370772342973612, 48.85992245750766], [2.3708728270228105, 48.85987732238004], [2.3709375463369797, 48.85984927112523], [2.37104303774778, 48.859652733741925], [2.371042989141376, 48.85958156456197]]], ""type"": ""Polygon""}";48.85948210849438, 2.369880807550532
B;604;3954.749914037597;292.47583208774506;"{""coordinates"": [[[2.3020811005960335, 48.859323999401845], [2.3022181883395865, 48.85940132215178], [2.3022061914662006, 48.85950347094147], [2.3020186829772604, 48.85965994417536], [2.302039124894494, 48.85966212831916], [2.3022478036808853, 48.859683759669416], [2.3024496701566184, 48.85970468632336], [2.302781855427586, 48.859739139194375], [2.302870552017412, 48.85958109001769], [2.302936235916623, 48.85944354867479], [2.302995947947488, 48.85931977487976], [2.3030616310971705, 48.859182443883924], [2.3031281670311587, 48.859043286718546], [2.3031836128565915, 48.85892780247463], [2.3031495525432972, 48.858910298767306], [2.302809591900722, 48.859042209940775], [2.3026212922964877, 48.85911507921296], [2.302455998691001, 48.859178963742394], [2.302290703329183, 48.859242847132634], [2.3021143297576474, 48.859311152563535], [2.3020811005960335, 48.859323999401845]]], ""type"": ""Polygon""}";48.85937727858106, 2.302623692720647
B;606;2059.454092307223;202.35625112322552;"{""coordinates"": [[[2.2971678664339024, 48.85930919919056], [2.2970682591232143, 48.85924059506597], [2.2968562750108528, 48.859095934114926], [2.296658553336203, 48.85922295807181], [2.2964889543628555, 48.859331864950114], [2.2963270260915345, 48.85943529465157], [2.2961506077125624, 48.8595485551829], [2.2961982826818144, 48.85958088946539], [2.2963651451065696, 48.859693990494094], [2.2963847266414286, 48.85970748621925], [2.296443530780356, 48.85967230926665], [2.2971414491837945, 48.85932218719831], [2.2971678664339024, 48.85930919919056]]], ""type"": ""Polygon""}";48.859403719483154, 2.2966576998665276
B;613;8330.999490176795;697.87883982863;"{""coordinates"": [[[2.3706387726064504, 48.85890652704283], [2.370303104943854, 48.85882196906492], [2.3702520030139986, 48.858831960810356], [2.3702673172065563, 48.85880413464084], [2.3702885881494464, 48.858767243811386], [2.3703158567753104, 48.85878353508955], [2.370468354421188, 48.85882234116464], [2.3706387445050656, 48.85886563805564], [2.370626743880223, 48.85875344337263], [2.3705969151455712, 48.8587298467886], [2.3702561296716746, 48.858632292245865], [2.3699153931053574, 48.858607662401084], [2.3695755101142892, 48.85858415576891], [2.3692331125222212, 48.858622473182685], [2.3691130597339267, 48.85870070234312], [2.369575666223876, 48.858822674436304], [2.369800582419089, 48.85888260720641], [2.3701669206813616, 48.858977907046146], [2.37035861032977, 48.859027872673636], [2.370345849002869, 48.859050849509735], [2.369787821247419, 48.85890656787431], [2.3695986876810022, 48.858856531147815], [2.369400183696933, 48.85880403718614], [2.369286023046049, 48.85877371929891], [2.369082406932732, 48.85871989110643], [2.369019401344516, 48.85876290567626], [2.368981124804369, 48.85884729380484], [2.368959828515867, 48.85884399781413], [2.36889689198662, 48.85899696333619], [2.3689548246282115, 48.85901113858693], [2.369089431324969, 48.85904566560406], [2.3694302106109895, 48.85913296633906], [2.3700759908580613, 48.859297668076216], [2.37009726149899, 48.8592621829737], [2.3702173872210817, 48.85929348116905], [2.3701944138372055, 48.85933170753417], [2.370535201184752, 48.859424625143454], [2.3705462620041695, 48.859405441790265], [2.370622939212881, 48.85942551200974], [2.3706135787565414, 48.85944069052607], [2.3706672515475256, 48.85945374173179], [2.3707754497772315, 48.85948012555239], [2.3708955752936896, 48.85950959648101], [2.3709347582192755, 48.859509092875925], [2.370983321017996, 48.85952137331642], [2.3710054782136085, 48.859536260655474], [2.371042964385423, 48.85954545295054], [2.3710428841840505, 48.85942812550592], [2.370937201457121, 48.859343990978346], [2.3707020065486195, 48.85920256683739], [2.3706456349634193, 48.85897797582733], [2.3706387726064504, 48.85890652704283]]], ""type"": ""Polygon""}";48.85898505941958, 2.369972471525162
B;619;1029.9661619980495;143.3664093149467;"{""coordinates"": [[[2.30394677581615, 48.859008254605364], [2.3037279105650197, 48.85893400148443], [2.3036904248643246, 48.85894495064959], [2.303651187479891, 48.859025873735796], [2.3036110951781095, 48.85911038025072], [2.3035445610132275, 48.859250311123674], [2.3034771736772695, 48.85939031162463], [2.3035291265720583, 48.8594005833377], [2.3035614908653876, 48.85940754832361], [2.3037301258905343, 48.85944300543814], [2.303767657025232, 48.85936728058515], [2.303774481387099, 48.859351896374626], [2.3037821579473197, 48.85933679412246], [2.3037881284065103, 48.85932400857169], [2.303797511464233, 48.859304620933266], [2.30382480670385, 48.85924905667292], [2.30386660226837, 48.85916405906659], [2.303887073276784, 48.859122333016224], [2.3038938971185554, 48.85910800283555], [2.303899867313748, 48.85909676326454], [2.303905838470286, 48.859084329356854], [2.3039126623019195, 48.859069999174565], [2.303932280305482, 48.85902967833843], [2.30394677581615, 48.859008254605364]]], ""type"": ""Polygon""}";48.85919069841986, 2.3037118869450386
B;667;8361.406406422988;382.6851187712454;"{""coordinates"": [[[2.362402236512516, 48.858023401515304], [2.3624508222534684, 48.85808978231866], [2.3624678699930577, 48.85811408721619], [2.362605957936301, 48.85830381649052], [2.3626144823800512, 48.858316039078126], [2.3626076809721672, 48.85834245719614], [2.3626588245171916, 48.858412490281836], [2.362678419869865, 48.858419301088325], [2.362842926078466, 48.85863059230717], [2.362907669226449, 48.85864462869172], [2.3632977211915858, 48.85850697646262], [2.3636809205253075, 48.858304057656014], [2.363694529740703, 48.85826667754286], [2.3635734748262607, 48.858079756161956], [2.3634916393584326, 48.857959497040916], [2.36351207779223, 48.85795162403023], [2.36336887176528, 48.85775290381239], [2.363280221378806, 48.85762983645504], [2.363110599992428, 48.85740505785094], [2.3629793274165234, 48.85721799678091], [2.3628048124083936, 48.85740695541069], [2.3627596965021347, 48.85746085150951], [2.3626030564178566, 48.8576315393857], [2.3624702939149294, 48.8578561776021], [2.3624192472315766, 48.85797632668671], [2.362402236512516, 48.858023401515304]]], ""type"": ""Polygon""}";48.85801286207991, 2.3630104944174177
B;715;3519.703462079037;262.9412034440232;"{""coordinates"": [[[2.328634099755917, 48.857142262413376], [2.328481631763358, 48.85714133854747], [2.3282882867995536, 48.857098609745385], [2.328145203116732, 48.85702230128992], [2.3280855927535886, 48.856944664486726], [2.3276358750993604, 48.85685610810567], [2.3276026545185955, 48.856862569459174], [2.327583912690143, 48.85687746176055], [2.327579652498605, 48.85689074015563], [2.3275830570103264, 48.85690310560833], [2.3280514082283212, 48.857574575385314], [2.3280590725395944, 48.85758532521602], [2.3280880309355454, 48.85759909772437], [2.32810847402748, 48.85760057413024], [2.3288035687765323, 48.85734053651163], [2.3286724207713827, 48.8571877211551], [2.328634099755917, 48.857142262413376]]], ""type"": ""Polygon""}";48.85723123050079, 2.328161586725378
B;836;2740.903837645741;230.84978701482703;"{""coordinates"": [[[2.3419189798563234, 48.854901309320475], [2.3419811528070107, 48.85485571046008], [2.3421012372251404, 48.854766409328214], [2.342164261081201, 48.85471891291444], [2.3422937166178377, 48.85464759711282], [2.3424393533182934, 48.85456040206582], [2.3423797239703656, 48.85449134305134], [2.3423158379222033, 48.85442481477033], [2.3422749498299464, 48.85438231139869], [2.342222137541182, 48.85432062939169], [2.3421803980117617, 48.85427292843239], [2.342015165249047, 48.85429113210932], [2.3418584499982478, 48.854308282497456], [2.3415509797296004, 48.85434026274714], [2.341392559928483, 48.854356709744174], [2.341523736966123, 48.854477895654995], [2.3415416243728604, 48.85449356190463], [2.34167450470799, 48.854611374534954], [2.341702614365686, 48.85463497983385], [2.341792906296088, 48.85471387230736], [2.341816752741844, 48.85469897707759], [2.341866157351876, 48.85473986363264], [2.3418116485795517, 48.8547694439387], [2.341844017323446, 48.85480028454422], [2.3418227256142052, 48.854813072255546], [2.3418499840963087, 48.854838152269274], [2.3419189798563234, 48.854901309320475]]], ""type"": ""Polygon""}";48.85452566338581, 2.3419542288523707
B;846;156.81028456420356;60.11324360399782;"{""coordinates"": [[[2.340733351777819, 48.85471483026713], [2.3408483297576446, 48.85463459380449], [2.3408372549036587, 48.8546166086742], [2.340722261363158, 48.854472307854884], [2.3406899051082486, 48.854593710534914], [2.340733351777819, 48.85471483026713]]], ""type"": ""Polygon""}";48.854603584145096, 2.3407557740089953
B;849;5292.923646820528;630.2785507229069;"{""coordinates"": [[[2.288372359309184, 48.85464693275483], [2.288409871377658, 48.85461041522806], [2.288432038292917, 48.854588294210664], [2.2881154509988115, 48.85432638659645], [2.28768651747709, 48.85398707775301], [2.287761506096284, 48.85394924199988], [2.28751724541673, 48.85376604968534], [2.2874585247233754, 48.85371782889319], [2.2871598119802576, 48.8534788300007], [2.2870568465711347, 48.85338759251447], [2.2868841041935553, 48.85323365749141], [2.2865087695055863, 48.85296947133708], [2.2864925978439206, 48.85295843328331], [2.2863079145305263, 48.85282549816524], [2.2861930175964456, 48.852744302008425], [2.286146208472729, 48.85271105038517], [2.2861198217797516, 48.8526950902881], [2.286105350746715, 48.85268686383376], [2.286091732287733, 48.85267877826796], [2.2860772620547394, 48.85267069301443], [2.2860636426432737, 48.85266267758976], [2.286049172273568, 48.85265480188295], [2.2860347009348088, 48.85264699721802], [2.2860202296004855, 48.852639192551315], [2.2860057590736034, 48.852631528187885], [2.285991287589713, 48.85262393396706], [2.28597596513592, 48.8526164803627], [2.285963198808947, 48.85260797356957], [2.285950431281554, 48.85259925631739], [2.2859376655226935, 48.85259060922444], [2.2859180898543072, 48.8525776729076], [2.285905322743354, 48.85256902580295], [2.2858780684263227, 48.8525696464862], [2.285861048890318, 48.852555657874085], [2.285830395148457, 48.85254875938528], [2.285814202392058, 48.8525588686819], [2.285780965083771, 48.85257908758012], [2.285743467516115, 48.85260169312351], [2.285718752720667, 48.85261678705643], [2.285691480501872, 48.85263342520842], [2.2856573915621397, 48.85265392498417], [2.2856386432505014, 48.85266543819081], [2.285660767601561, 48.852683926234164], [2.285676087088479, 48.85269517336503], [2.2856931105224505, 48.852705298370815], [2.285708430040876, 48.852715351146216], [2.285723749534993, 48.85272659916993], [2.285739067673073, 48.8527378471834], [2.285754388961625, 48.85274797101257], [2.286082067162292, 48.85296822841262], [2.2865110208049413, 48.85326827028519], [2.287272736797822, 48.8538322658368], [2.287901695194123, 48.85429847385697], [2.2883476767861253, 48.854628515480705], [2.288372359309184, 48.85464693275483]]], ""type"": ""Polygon""}";48.85342590263658, 2.2868909965392428
B;854;693.2089451297215;186.78208257511835;"{""coordinates"": [[[2.288432038292917, 48.854588294210664], [2.2884942743224266, 48.854525933102856], [2.288509620384016, 48.85451076492753], [2.287761506096284, 48.85394924199988], [2.28768651747709, 48.85398707775301], [2.2881154509988115, 48.85432638659645], [2.288432038292917, 48.854588294210664]]], ""type"": ""Polygon""}";48.854275540813035, 2.2881205569456884
B;819;115.35503650589148;50.553927491044746;"{""coordinates"": [[[2.3536951050336596, 48.85502835604788], [2.3538101342912183, 48.85515880328825], [2.3538697468971774, 48.85513146472284], [2.353879119306964, 48.85514214207705], [2.3539412867559864, 48.855115505275705], [2.353744502923285, 48.85502033891477], [2.3536951050336596, 48.85502835604788]]], ""type"": ""Polygon""}";48.855090349841824, 2.35381120653789
