N_SQ_CA;NUMEVP;TEXTE;ST_AREA(SHAPE);ST_PERIMETER(SHAPE);GEO_SHAPE;GEO_POINT_2D
13;88;13-88;379.67691042594157;80.50058911013898;"{""coordinates"": [[[2.347203497481362, 48.83586476801728], [2.347455824864742, 48.835857760046814], [2.347459742468004, 48.835726128274885], [2.347194085044836, 48.835636296844214], [2.347203497481362, 48.83586476801728]]], ""type"": ""Polygon""}";48.835768730298355, 2.347316896585298
15;71;15-71;633.747918263391;101.37196142679892;"{""coordinates"": [[[2.306062505536088, 48.8359670996406], [2.3059365886170657, 48.835819247928825], [2.305905109921237, 48.83578235558029], [2.3057262726116434, 48.83584883985331], [2.305612156744314, 48.83589089221742], [2.305715049044649, 48.836095153255215], [2.306062505536088, 48.8359670996406]]], ""type"": ""Polygon""}";48.83593662859445, 2.3058256494511986
14;120;14-120;787.840121819103;197.59400545183877;"{""coordinates"": [[[2.325930871508773, 48.836490883886135], [2.325825864833102, 48.83635713406599], [2.3261505766759893, 48.83624330481136], [2.3261223770140496, 48.83620836820032], [2.3259336426516484, 48.83628228523832], [2.3258783149087234, 48.83622533470009], [2.32593877061723, 48.83620011890408], [2.3260443566992413, 48.836156499039284], [2.3258877356838137, 48.83598126723909], [2.3257727833403985, 48.83602846853133], [2.3256808226868717, 48.8360663973144], [2.3258425522696498, 48.83623973351552], [2.3258093436503344, 48.83625322036461], [2.3256696997358772, 48.83630948203152], [2.3256569262569586, 48.83631460927733], [2.3256577772908447, 48.83631580394182], [2.3258348304913907, 48.83650263070865], [2.325874845286726, 48.83650973011766], [2.325930871508773, 48.836490883886135]]], ""type"": ""Polygon""}";48.83622383488039, 2.325859219195703
14;168;14-168;633.7392200665669;123.86779977632133;"{""coordinates"": [[[2.3235249836568057, 48.842084778491866], [2.3236617831767252, 48.84210796149191], [2.32375978185166, 48.84213918657482], [2.3238194568923842, 48.842154167367795], [2.3238658081027026, 48.8421619606421], [2.3238614237091326, 48.84217653526195], [2.3239200866865715, 48.84218256879166], [2.323919855144009, 48.84218434732743], [2.323931727004872, 48.842184775966466], [2.3239913003367696, 48.84218039815467], [2.3240118401187266, 48.842176151400565], [2.3240281898339883, 48.842171499635405], [2.32403703005602, 48.84216877234753], [2.3240486453347433, 48.842163875281265], [2.324068233962278, 48.84215080936088], [2.324080569011993, 48.842143363959075], [2.3240884080181203, 48.84213536252694], [2.324097584975791, 48.842122744116175], [2.3241008559662903, 48.84211626917827], [2.324103514364317, 48.84210912075173], [2.3241051517076454, 48.842100960166036], [2.3241057668522767, 48.84209313646311], [2.3241042375316474, 48.842080254303575], [2.324102604304097, 48.842073913542045], [2.3241002553309285, 48.84206770903748], [2.3240888447889447, 48.842050097044314], [2.3241587839497786, 48.841993100973866], [2.3241687860569016, 48.84199134525953], [2.3241545149682348, 48.841951499181235], [2.3241415147203566, 48.8419542416478], [2.3241052232842847, 48.841986170940274], [2.3240504444408256, 48.84198922685115], [2.3238930823173414, 48.8420024216391], [2.3236833298751636, 48.842028534419306], [2.3236604143775144, 48.84202444405644], [2.323522535317778, 48.842042879389716], [2.3235249836568057, 48.842084778491866]]], ""type"": ""Polygon""}";48.84207674199228, 2.3238791940341597
12;51;déc-51;57.685568904453795;34.8550514971529;"{""coordinates"": [[[2.3880357076100096, 48.842993556562966], [2.387890484269263, 48.842926780852245], [2.387855495631416, 48.84295908216892], [2.388000175279104, 48.843026212184036], [2.3880357076100096, 48.842993556562966]]], ""type"": ""Polygon""}";48.84297647523427, 2.3879456178127842
16;145;16-145;789.6749818855457;161.71830657631457;"{""coordinates"": [[[2.2595637936107904, 48.84288984433221], [2.2594524681259895, 48.84274567398605], [2.2593351779672335, 48.84260360708904], [2.2592925792133274, 48.842618402415084], [2.259179550950032, 48.84247458187656], [2.259016820102169, 48.842531588897494], [2.259130699642256, 48.84267541035966], [2.2592105845386827, 48.84277677410274], [2.259243730094034, 48.84281775596074], [2.2592904723759943, 48.84287680223272], [2.2593040703145424, 48.84289353199598], [2.259332565049539, 48.84288277116486], [2.2593474857316047, 48.84290192212647], [2.2593800490424094, 48.84289020975633], [2.2593316825094654, 48.84282876203524], [2.259369203586485, 48.84281556042512], [2.259425592076292, 48.842887625408565], [2.2594007422687263, 48.842895797951385], [2.2594094875346555, 48.842907195864754], [2.259431176476677, 48.8429348634935], [2.2595228989848875, 48.84290379768097], [2.259545050502345, 48.84289622538036], [2.2595637936107904, 48.84288984433221]]], ""type"": ""Polygon""}";48.84270820629726, 2.2592859530751097
14;116;14-116;240.87647666878127;62.456819065088354;"{""coordinates"": [[[2.3245847493097043, 48.829920451036735], [2.324761066566251, 48.8298766919272], [2.324678418993433, 48.82973131161668], [2.3244997152414117, 48.82977446174186], [2.324584661131951, 48.82992042265813], [2.3245847493097043, 48.829920451036735]]], ""type"": ""Polygon""}";48.82982564120133, 2.3246307978996184
17;42;17-42;594.5564551769525;110.12570821816439;"{""coordinates"": [[[2.289416722003547, 48.88567602494765], [2.2895036598045553, 48.8856688947416], [2.289515570396525, 48.8856913813104], [2.289572552570164, 48.885684392557586], [2.2895702504350317, 48.88567401227905], [2.2895685527332557, 48.88566740739211], [2.2895677039009006, 48.885663753758955], [2.289568559129358, 48.885660241539604], [2.289569414370071, 48.885656728421], [2.2895719750224908, 48.885653357623504], [2.2895745348369645, 48.885650548005216], [2.2895770935382442, 48.88564801987169], [2.289581356550345, 48.8856459146447], [2.28958561927496, 48.88564423030399], [2.289589881712091, 48.88564296684958], [2.2895944169024935, 48.88564230217094], [2.2896035189325223, 48.88564255133138], [2.289608632189967, 48.88564339646587], [2.2896137432345047, 48.88564480367056], [2.2896188547575766, 48.88564747534096], [2.2896239651325243, 48.885651130875296], [2.2896290734745266, 48.885657034731516], [2.2896316246857995, 48.88566195303492], [2.2896324732234787, 48.885666028453365], [2.2896364793606434, 48.88567795490238], [2.289689451793435, 48.885670797511494], [2.2896749936928833, 48.88563931689932], [2.289829275486464, 48.8856153529364], [2.2897902087578434, 48.885471031760645], [2.2894382354043747, 48.88545978641741], [2.289416722003547, 48.88567602494765]]], ""type"": ""Polygon""}";48.885564394496406, 2.289605994863964
17;94;17-94;293.50004319978484;68.60722799512604;"{""coordinates"": [[[2.3061004055733387, 48.89149663555308], [2.3059702196279526, 48.89161395644226], [2.3061487768155295, 48.89171752887492], [2.3062904264265636, 48.89158787789064], [2.3061004055733387, 48.89149663555308]]], ""type"": ""Polygon""}";48.891604838311345, 2.3061288210614457
16;3;16-mars;641.3329667857714;130.63111126602155;"{""coordinates"": [[[2.2745318197883386, 48.86203128943579], [2.2743952598996646, 48.861950394694716], [2.2743833358945293, 48.86195947872528], [2.274388551512247, 48.86196267517748], [2.274282447150475, 48.86204090248728], [2.274061380302109, 48.86220027814561], [2.274092877213085, 48.86221778896599], [2.2739632724164975, 48.862313898291376], [2.2740671155335535, 48.8623804176262], [2.274362991172219, 48.86215828987466], [2.2745318197883386, 48.86203128943579]]], ""type"": ""Polygon""}";48.86216064668374, 2.274245772997054
20;169;20-169;593.2203626317997;112.90510708758947;"{""coordinates"": [[[2.398731420349104, 48.85767389755932], [2.3987407940108767, 48.85767691339943], [2.39881237264965, 48.857700972595076], [2.3988174858559126, 48.85770279607614], [2.3988540586387037, 48.85765879583403], [2.398745821261216, 48.85760988700886], [2.3985387461054613, 48.85753496599042], [2.3985523465827825, 48.8575130390377], [2.3984296411838857, 48.8574727089097], [2.3984185906879927, 48.85749098113467], [2.3984049923362023, 48.857515788689625], [2.398391393932567, 48.857540245497205], [2.3983369993060952, 48.857637087018915], [2.3983301994264243, 48.8576481912318], [2.3985440904635644, 48.85772409207347], [2.3986472162165215, 48.857772934018534], [2.398731420349104, 48.85767389755932]]], ""type"": ""Polygon""}";48.857628142335756, 2.3985615897559787
20;9;20-sept;824.0710615617501;128.75691178231924;"{""coordinates"": [[[2.3939685699173747, 48.86756146046875], [2.393484866358945, 48.86768805998117], [2.3934830364751547, 48.86769301595581], [2.393547798598759, 48.86770450580613], [2.3934924813773377, 48.867756663230274], [2.3935623676853743, 48.86778058541026], [2.3937268601889286, 48.8678377622894], [2.3937336790619517, 48.867840217848155], [2.3938521478739276, 48.8678809067766], [2.393953384855888, 48.867753411218175], [2.394097157371885, 48.86757250064814], [2.3939710552910363, 48.86756132286364], [2.3939685699173747, 48.86756146046875]]], ""type"": ""Polygon""}";48.86770953053629, 2.3937977076286994
20;61;20-61;92.8373669089075;47.96022080914237;"{""coordinates"": [[[2.408573229892351, 48.870335402946225], [2.4085391957472733, 48.870335864309666], [2.4083890879425627, 48.87033041355678], [2.408355107875928, 48.8703285143808], [2.4082767933853217, 48.87037718058011], [2.408478734808899, 48.87038934846237], [2.408573229892351, 48.870335402946225]]], ""type"": ""Polygon""}";48.870358031787504, 2.4084221112726683
8;56;août-56;175.60705585187412;63.92747061767263;"{""coordinates"": [[[2.308215661256418, 48.866374127813444], [2.308110396766146, 48.866346112617705], [2.308088235596106, 48.8663639516682], [2.3080865311672585, 48.86636521619011], [2.3080660766486254, 48.86637926176209], [2.3080439191333095, 48.86639169214934], [2.308022615068153, 48.86640124146073], [2.308014946101318, 48.866404190149574], [2.3079885301994185, 48.866414651516344], [2.307986825554773, 48.86641521364517], [2.3079851218539433, 48.86641570473101], [2.307960411233316, 48.86642370814192], [2.3079331455729433, 48.86643030548294], [2.307899916676617, 48.86643612817151], [2.307894264238613, 48.86651005062368], [2.308077471574606, 48.86646270164548], [2.308215661256418, 48.866374127813444]]], ""type"": ""Polygon""}";48.86642769285394, 2.3080415028169177
5;28;mai-28;509.32191345006345;125.0194999656566;"{""coordinates"": [[[2.34800494966112, 48.84096343484109], [2.34801686732393, 48.840950717132735], [2.3476736725811884, 48.840755510692404], [2.3476447268136944, 48.84077764448879], [2.347577469425447, 48.840830061383244], [2.3475740637606717, 48.84083273190826], [2.347524686270031, 48.8408710255379], [2.3475034014363403, 48.84088774913757], [2.3476107038831033, 48.84094872039201], [2.3476268989979157, 48.84093183411281], [2.347696710282308, 48.84087829252602], [2.347728470831192, 48.84089504369212], [2.347729656115608, 48.84089407254613], [2.347800536014334, 48.84093423609177], [2.3477990374856756, 48.84093541418313], [2.347830553384555, 48.84095386468479], [2.34776184608051, 48.841007926801495], [2.347748660661396, 48.84102057821368], [2.3478525571175406, 48.84108211255832], [2.34800494966112, 48.84096343484109]]], ""type"": ""Polygon""}";48.84091082478492, 2.3477717663467637
15;4;15-avr;2396.6153032322345;396.4724591643188;"{""coordinates"": [[[2.296928704941726, 48.840431365140645], [2.2968492105926352, 48.84053667904426], [2.297031006487633, 48.840597464749855], [2.297098157028067, 48.840510169918886], [2.2972501381195296, 48.840560470624474], [2.29726377555872, 48.840543192009484], [2.297503833018282, 48.84062280488087], [2.29751747062464, 48.840605104435014], [2.2975566787794452, 48.840555447554735], [2.2976181183767124, 48.840478442760954], [2.2977297669770578, 48.84051657949306], [2.2977449032408774, 48.84049705940026], [2.297855567608869, 48.84053433223713], [2.2978496012012193, 48.84054262088027], [2.2979577113190937, 48.84058017451992], [2.2979730525019413, 48.840560508105774], [2.2980079984076145, 48.840517312316855], [2.2981147210770816, 48.840386440848725], [2.2980041228267845, 48.84034912456484], [2.29799108750655, 48.840365624347584], [2.2979791545652706, 48.8403800926268], [2.2978650823793356, 48.840345277658486], [2.2977510106525316, 48.84031074318541], [2.2977687110342666, 48.84028859848925], [2.2976625026396387, 48.84025254068957], [2.2976446048586183, 48.84027396291744], [2.2976301237835566, 48.840281264414685], [2.2975977746496046, 48.840270574329175], [2.297510946692713, 48.840241598507376], [2.2974845575183167, 48.84023280778415], [2.297499043788988, 48.84021855060929], [2.2967260667551677, 48.840008216649636], [2.2966936835500107, 48.840041577255576], [2.296670673753318, 48.840064683486965], [2.296659596826038, 48.84007556908661], [2.2967362080670624, 48.84010201220352], [2.2970060535250285, 48.840195195557996], [2.29707500380001, 48.84021910667351], [2.29714140138878, 48.84024196307826], [2.29721290684792, 48.84026685864646], [2.2973967870929366, 48.84031701471784], [2.2974393530894353, 48.84032876136459], [2.2972910485166667, 48.84051039213084], [2.2972076250766986, 48.84048254142093], [2.2971361195557853, 48.84045884111795], [2.2970586552529206, 48.84043295985981], [2.2970288248802975, 48.84046716386472], [2.2969956270250353, 48.840454646507766], [2.296928704941726, 48.840431365140645]]], ""type"": ""Polygon""}";48.840362008405926, 2.2974193885817464
14;158;14-158;1006.6273169429758;151.24627713443002;"{""coordinates"": [[[2.3170139238664653, 48.83665575052558], [2.3169551641519406, 48.8366855987748], [2.317108371071279, 48.83680899390504], [2.316957637336683, 48.836887162735565], [2.317071688214179, 48.83698814052302], [2.3170750924338637, 48.83699088055443], [2.3170784961987203, 48.836993551331595], [2.31708104982809, 48.8369962208525], [2.317084455431667, 48.83699875133821], [2.317087859685113, 48.83700128091677], [2.3170912648579147, 48.83700374034955], [2.317094668668692, 48.83700619977453], [2.317098924465741, 48.83700851926486], [2.317102330115212, 48.837010838398264], [2.317106586843767, 48.837013086843385], [2.317109991607286, 48.83701526566972], [2.317114247449831, 48.83701737380773], [2.317118504211809, 48.837019411799965], [2.317121909020282, 48.837021379274184], [2.3171261648961514, 48.83702327695927], [2.317130421691303, 48.837025104498565], [2.317134678043374, 48.83702686188433], [2.3171397859182075, 48.83702861873488], [2.317144042746443, 48.83703023582121], [2.317148299143429, 48.83703178185467], [2.3171525550972647, 48.83703325773457], [2.3171576634809687, 48.837034663832824], [2.3171619199109195, 48.83703599941334], [2.3171670274083, 48.83703726520436], [2.3171721358367274, 48.837038459950215], [2.3171763922992974, 48.83703958507773], [2.317181501203629, 48.83704063952413], [2.317186609221269, 48.837041553663475], [2.3171908657164875, 48.83704246833801], [2.317195974209995, 48.83704324217788], [2.3172010822718647, 48.83704394496486], [2.3172061903221923, 48.83704464865092], [2.317211299778685, 48.83704514099275], [2.317216407861147, 48.837045634225895], [2.3172215155119895, 48.837046056406095], [2.3172266250007034, 48.8370463382948], [2.3172317331270236, 48.83704662017552], [2.317236841728815, 48.83704676175696], [2.3172419498988885, 48.83704683228545], [2.3172470585324825, 48.83704676341402], [2.317252167177842, 48.837046693643], [2.3172572753797462, 48.83704655371839], [2.3172623840450863, 48.837046274393806], [2.3172674936526185, 48.83704592312474], [2.317271749919844, 48.837045503129566], [2.3172768586402985, 48.83704501155329], [2.3172819682675443, 48.83704445073043], [2.3172870765007416, 48.837044100352074], [2.317292185652625, 48.83704367982786], [2.3172981458834387, 48.837043188613855], [2.3173032541479315, 48.8370426277823], [2.3173083628993143, 48.83704192575223], [2.317313471650458, 48.83704122372189], [2.3173177293540945, 48.8370403819286], [2.317322838580144, 48.83703953959881], [2.3173279469187493, 48.83703855696198], [2.317333056175862, 48.8370375041793], [2.317338165000995, 48.837036380343676], [2.3173432747327145, 48.83703518726151], [2.317347532509954, 48.8370339236629], [2.3173526413657526, 48.83703258937416], [2.317356899629321, 48.837031184576816], [2.3173620085159015, 48.83702963983526], [2.317366265891695, 48.83702809473077], [2.3173713756963443, 48.83702647984311], [2.317375633102839, 48.83702472428581], [2.3173798905090455, 48.837022968728355], [2.3173841483898827, 48.8370210728717], [2.317388406282187, 48.83701917611557], [2.317392665081023, 48.83701721011296], [2.3173969220853388, 48.83701517304973], [2.31740118000783, 48.83701306584063], [2.3174054388369023, 48.837010889385056], [2.3174096958713015, 48.837008641868856], [2.3174131036760386, 48.8370063238523], [2.317417361184561, 48.83700393603674], [2.3174207671825418, 48.83700154785873], [2.3174241740987864, 48.836999089535006], [2.317427580582815, 48.836996560158454], [2.317430987973201, 48.83699396153545], [2.317434394919568, 48.83699129275892], [2.317437801877363, 48.83698862308301], [2.31744120837924, 48.83698588415284], [2.3174437643011316, 48.83698307381553], [2.317447170358636, 48.83698026473176], [2.3174497258362314, 48.83697738424086], [2.317452280857961, 48.83697443449581], [2.317454837253522, 48.836971483859166], [2.317457391842738, 48.836968463061254], [2.3174599477939, 48.83696544227104], [2.3174625033010487, 48.836962351327365], [2.317464207286555, 48.83695926092097], [2.3174667627931473, 48.83695616997719], [2.317468466346248, 48.836953008517945], [2.3174701712613848, 48.83694984706648], [2.3174727258794956, 48.836946615815684], [2.3174744303386543, 48.836943385110004], [2.3174752828563916, 48.836940082989685], [2.3174769873269545, 48.83693685138467], [2.3174786913534646, 48.83693354962617], [2.3174795447892724, 48.836930177360124], [2.3174803973064697, 48.836926875239726], [2.3174812493679386, 48.836923503865215], [2.317482102803416, 48.8369201315991], [2.3174829548765423, 48.83691675932524], [2.3174838083117977, 48.83691338705913], [2.3174838097944392, 48.83690994427772], [2.3174846618671867, 48.83690657200381], [2.3174846633380968, 48.83690313012168], [2.3174846652645296, 48.83689975749369], [2.3174846667471134, 48.836896314712284], [2.317484668217921, 48.83689287283014], [2.3174838172736894, 48.83688949983251], [2.317483819188402, 48.83688612810375], [2.3174829691629313, 48.83688268496044], [2.3174821182072, 48.83687931286207], [2.3174812686256963, 48.83687593987213], [2.3174804190325267, 48.83687256778152], [2.3174795685209677, 48.83686926583648], [2.3174787175774516, 48.836865892838745], [2.3174770169205665, 48.83686259053962], [2.317476166409386, 48.836859288594525], [2.3174744648343726, 48.83685605644103], [2.317472763259571, 48.83685282428743], [2.317471061673204, 48.836849593033115], [2.317469360542551, 48.8368464310329], [2.317466806542297, 48.83684326866288], [2.3174651058441538, 48.83684017771534], [2.317462552288284, 48.83683708549867], [2.31745999872094, 48.836833994181276], [2.3174582975605653, 48.836831042633335], [2.3174557444374786, 48.836828021469245], [2.3174523393326876, 48.83682514024209], [2.3174497870978383, 48.83682225938472], [2.3173195657613608, 48.83670273277238], [2.317161167855579, 48.836785256941994], [2.3170139238664653, 48.83665575052558]]], ""type"": ""Polygon""}";48.836880789879935, 2.3172350398036254
16;66;16-66;215.67708239942465;131.31428325522705;"{""coordinates"": [[[2.2679468042914714, 48.84691770477169], [2.2677228915339955, 48.8466998585028], [2.2678547659977872, 48.846637155866844], [2.2677987838739138, 48.846580250229074], [2.267650800605261, 48.84664832864913], [2.2679988162542233, 48.846997685378795], [2.268077000353968, 48.846942313009215], [2.2680240349820364, 48.846883540877776], [2.2679468042914714, 48.84691770477169]]], ""type"": ""Polygon""}";48.84677576838007, 2.2678520565466074
12;16;déc-16;550.0830978684669;111.36993684111637;"{""coordinates"": [[[2.391288623972879, 48.84759480626604], [2.391314916468538, 48.847497208032664], [2.391316611689146, 48.84748997145351], [2.3913183095421275, 48.84748519282492], [2.3913242639624883, 48.84747893752643], [2.3910882500766, 48.8473688894162], [2.3908492009397153, 48.847601831303166], [2.3908910005291997, 48.847668133214434], [2.3909412522616664, 48.84767386971177], [2.390997345265622, 48.847568881263996], [2.391288623972879, 48.84759480626604]]], ""type"": ""Polygon""}";48.847518052728056, 2.391095243021286
16;206;16-206;1289.4189444901326;151.7496776390366;"{""coordinates"": [[[2.2866561613391307, 48.86723407978544], [2.2866638525788603, 48.867210688591214], [2.2867490422710963, 48.8672162056674], [2.286819779754194, 48.8671903122421], [2.2868751766158693, 48.86717031343927], [2.2868700715135586, 48.86716412877634], [2.286897343480979, 48.867153812952715], [2.2868650073573216, 48.867116914255725], [2.2867586297560525, 48.86700164843666], [2.286756926393661, 48.86700199892485], [2.2866905486480764, 48.866928341459186], [2.286402620826045, 48.86689997199559], [2.2863735373149607, 48.86701546029567], [2.286366722741847, 48.867014754145394], [2.2863222443192317, 48.86718974239701], [2.2863852669853797, 48.86720986338505], [2.28636302860511, 48.86729654944439], [2.2863826212593343, 48.867298805815715], [2.286554694886628, 48.867317639665686], [2.2865819540226306, 48.86732081317236], [2.2866296585561905, 48.86732589284343], [2.2866313658550372, 48.86732216982216], [2.2866561613391307, 48.86723407978544]]], ""type"": ""Polygon""}";48.86710938250978, 2.2865698722782732
20;173;20-173;496.53341984406745;151.78217669072038;"{""coordinates"": [[[2.399031390890737, 48.85642268747052], [2.3990415911765774, 48.85640589122903], [2.399065445600618, 48.85641009316348], [2.39904589437668, 48.85644094690618], [2.3990374013260243, 48.856460622437424], [2.3990442273585315, 48.856470384955855], [2.3990697869522855, 48.85647563959452], [2.3990893750935416, 48.85647408316407], [2.399095336772645, 48.85647358788322], [2.3991131996893524, 48.85645404753578], [2.3991225556268208, 48.856443573954664], [2.399136167086871, 48.85642986700424], [2.3991489159720945, 48.85640751839142], [2.3991548633114004, 48.856395501499954], [2.3991591091338003, 48.85638566327661], [2.399165904425432, 48.85637055418994], [2.399172699447985, 48.85635558629882], [2.3991879850141027, 48.85631855328607], [2.399203284645991, 48.856293182175875], [2.399261931214789, 48.85619303571835], [2.3992840366856036, 48.856160494990924], [2.3993052924520297, 48.856130132709005], [2.3992967717470743, 48.85612774893401], [2.3991911156005057, 48.85609717489243], [2.399154554317959, 48.85614904373985], [2.3990011789112824, 48.85610142470756], [2.3989688771273636, 48.85615336075903], [2.399135033074126, 48.85620378431769], [2.3990584950482807, 48.85630063828819], [2.399041458320562, 48.85629924327879], [2.398926712413471, 48.856492930427514], [2.398984607640072, 48.856473227842514], [2.3990101143186915, 48.85643675072558], [2.399031390890737, 48.85642268747052]]], ""type"": ""Polygon""}";48.8562751680963, 2.399118318308096
20;70;20-70;805.1651023418201;124.48598916072973;"{""coordinates"": [[[2.3901089701778178, 48.865788398781824], [2.390124329229692, 48.865810733021576], [2.390139690014013, 48.86583594785442], [2.3901610081131723, 48.865853572030666], [2.3902010552735953, 48.865861140776985], [2.3902615462383467, 48.86586483588187], [2.3903135106584283, 48.865862352222365], [2.3903518423836547, 48.865857275550354], [2.3904395900033775, 48.86585723414516], [2.3904736883774524, 48.865877382150906], [2.3905486666654436, 48.865886127838706], [2.3905827447042705, 48.86588611250292], [2.3906117037630596, 48.86588111033335], [2.3906440562547524, 48.865862196453584], [2.3906551208982374, 48.86585207405501], [2.3906932522120075, 48.86566180320965], [2.3907102743998796, 48.86564661996833], [2.3907008935420184, 48.865637842314946], [2.3906651195257407, 48.865644182203674], [2.3906472043700706, 48.8656214977643], [2.3905977982595066, 48.86562531482587], [2.3905560660769716, 48.86563664626097], [2.3905254080751366, 48.865646707548784], [2.3904947772195584, 48.865682060215924], [2.390390019196932, 48.86570852577299], [2.3903576465858283, 48.8657085416463], [2.3903116422603636, 48.86570856361423], [2.3902596818456616, 48.86571491085889], [2.3902043150454313, 48.865722524084006], [2.390165982670598, 48.865726266084614], [2.390148953896569, 48.865735125953094], [2.3901200151357815, 48.86575958893947], [2.3901089701778178, 48.865788398781824]]], ""type"": ""Polygon""}";48.86577084003434, 2.390439020631873
11;5;11-mai;798.1417831063688;140.98296292977506;"{""coordinates"": [[[2.383975832118902, 48.86377715497824], [2.3839954478212046, 48.863840172141565], [2.3838881302318473, 48.8638608720773], [2.383858257336161, 48.86380095608448], [2.383798633902336, 48.86381081707784], [2.3839531908913494, 48.86419800346983], [2.3842053079715444, 48.86415209089596], [2.3840533049184054, 48.86376434238749], [2.383975832118902, 48.86377715497824]]], ""type"": ""Polygon""}";48.863993221742994, 2.3840081224821685
16;233;16-233;125.55788044641407;55.539960256572584;"{""coordinates"": [[[2.2806769022876296, 48.859216086288775], [2.2804939533275177, 48.859049700961194], [2.280443636096493, 48.859102437949126], [2.280567037182603, 48.85919987327215], [2.280601931335178, 48.859226939620605], [2.280616399373831, 48.85923811745572], [2.2806257608510165, 48.85924549808799], [2.2806769022876296, 48.859216086288775]]], ""type"": ""Polygon""}";48.859149774942445, 2.2805562647757944
13;118;13-118;8704.96995319269;469.9509795533133;"{""coordinates"": [[[2.375931004861922, 48.83383866596808], [2.376820989861636, 48.83314738916767], [2.3762988765327084, 48.83285790778477], [2.3760163933428298, 48.833073058878696], [2.3760530189910263, 48.833095036238774], [2.3758539180847045, 48.83324432856481], [2.375823256601783, 48.83322895305314], [2.375419958203938, 48.833550792786696], [2.374740974937, 48.834091781668796], [2.3752528734017173, 48.83437691718515], [2.3754051800683498, 48.83425841428949], [2.375355780711146, 48.83423426283067], [2.3755582977274954, 48.83408932602196], [2.375591511510855, 48.834102523153916], [2.375931004861922, 48.83383866596808]]], ""type"": ""Polygon""}";48.83361251647846, 2.3757810408377
5;11;05-nov;337.3587484778583;126.60222944644924;"{""coordinates"": [[[2.351803071225601, 48.84533739636798], [2.351771561702358, 48.845332130764916], [2.351721316292537, 48.845323988202594], [2.3517264205902144, 48.845308882325426], [2.3517425883299925, 48.845267359228224], [2.3517468426447814, 48.84525288549086], [2.351762159176322, 48.84521417277482], [2.351768967051536, 48.84519969938204], [2.3517894052107433, 48.845202436255505], [2.3517928124934233, 48.84520292778057], [2.3518456115842654, 48.84521149155992], [2.351863478272636, 48.845156830796995], [2.351875390988847, 48.84512577566466], [2.351890706774761, 48.845083058072106], [2.351910276733662, 48.84503036353232], [2.35192559277638, 48.8449882781838], [2.351932399401935, 48.844967762867974], [2.3518446916975666, 48.84497922582771], [2.351838730109585, 48.844980000255205], [2.3518625914604296, 48.84503957366664], [2.3517050597185665, 48.84506692405508], [2.351726372554473, 48.84514722383127], [2.351693188680291, 48.8452377876793], [2.351654900630709, 48.845349570338335], [2.3516540507147052, 48.845352169380405], [2.351723030171199, 48.845363120562666], [2.3517894568168245, 48.84537280686302], [2.351803071225601, 48.84533739636798]]], ""type"": ""Polygon""}";48.84516014580111, 2.351786205445809
15;92;15-92;1326.7624953993527;216.41224661053036;"{""coordinates"": [[[2.3018021352516813, 48.843168002334046], [2.3017844174052624, 48.84324795426945], [2.3015496857352122, 48.84322597323844], [2.3015312760996847, 48.84330596606396], [2.301271888394603, 48.84328427492472], [2.301275535297141, 48.84328900620968], [2.3012753120072365, 48.843305661179784], [2.3010220102866437, 48.843375569584836], [2.3010431611008992, 48.843411386334544], [2.300997940003471, 48.84342301983734], [2.3010114767923056, 48.84345252621356], [2.301060179117452, 48.843440807819135], [2.301136831335105, 48.84342235454509], [2.3012075210499083, 48.84340530448081], [2.3013377992785817, 48.8434162336444], [2.301477443160139, 48.84342793954389], [2.3016136807385683, 48.84343943292988], [2.3017507695819046, 48.84345085558208], [2.3018827511635584, 48.84346199644995], [2.301878476805664, 48.84348426590634], [2.301883586313625, 48.843484689646274], [2.3019908746457682, 48.843493011574175], [2.302016516103174, 48.84335707441214], [2.301945795652468, 48.84334979060796], [2.3019800186248176, 48.84318781737407], [2.3018021352516813, 48.843168002334046]]], ""type"": ""Polygon""}";48.84334690063341, 2.3016242189103275
12;5;12-mai;289.1139833077543;93.4856854612651;"{""coordinates"": [[[2.382843385277699, 48.849635266202725], [2.383223178679475, 48.849590780218115], [2.383373899568234, 48.849570273884034], [2.383359364675944, 48.84950922726642], [2.3828288462317375, 48.84956817763911], [2.382843385277699, 48.849635266202725]]], ""type"": ""Polygon""}";48.84957164524878, 2.3830980718202115
20;183;20-183;749.4668191257663;209.47494775089064;"{""coordinates"": [[[2.3982673080200123, 48.85845476269139], [2.3985930522576515, 48.85805609518036], [2.3986500353290188, 48.8579861588269], [2.3985520368165596, 48.85795052258001], [2.398191390539484, 48.8583671947677], [2.3977007684096208, 48.85837581892718], [2.397669325453563, 48.85843646722097], [2.3982144553283424, 48.858420717496635], [2.3982195654055456, 48.858420574117396], [2.3982673080200123, 48.85845476269139]]], ""type"": ""Polygon""}";48.85826384772331, 2.3982577160772767
6;38;juin-38;147.94382740825628;62.96284893925143;"{""coordinates"": [[[2.3359884845935013, 48.85496031199407], [2.3359250687707767, 48.85498206079245], [2.33603498458055, 48.85513628849882], [2.336015428003774, 48.85514284329364], [2.3360353234638436, 48.855166273038556], [2.3361598464408804, 48.855128890685776], [2.3361343095338065, 48.85509543604172], [2.336111869315742, 48.85510197395451], [2.3359884845935013, 48.85496031199407]]], ""type"": ""Polygon""}";48.85506896643639, 2.3360353479271967
